brochure_dokumen_url,id,iklan,lesen_records,lat,lng,lokasi,nama,pemaju_alamat_daftar,pemaju_alamat_perniagaan,pemaju_alamat_web,pemaju_bilanganProjek,pemaju_emel,pemaju_kod_pemaju,pemaju_latest_lesen_no_lesenpermit,pemaju_latest_lesen_tarikh_luput,pemaju_latest_lesen_tarikh_mula,pemaju_mempunyaiKesalahan,pemaju_nama,pemaju_statusPemaju,pemaju_telefon,pemaju_telefon2,pjb_jenis,pjb_pindaanTempohSerahKosong,pjb_serahKosongBaharuIkutPjbPertama,pjb_serahKosongIkutPjb,pjb_tarikhPjbPertama,pjb_tempohAsal,pjb_tempohPembinaanBaharu,pjb_tempohTambahanDiluluskan,projek_daerah,projek_kod_projek,projek_nama,projek_negeri,projek_permitMula,projek_permitNo,projek_permitTamat,status_keseluruhan,status_maklumatPembangunan,status_nota,status_rows,unitSummary_bilik,unitSummary_bilikAir,unitSummary_keluasan,unitSummary_unit
https://hims.kpkt.gov.my/files/30513/P45/temp-P45-20251105-2HDRBWmcTe/IKLAN_BROSUR_01.pdf,30513-1,"[{""src"": ""https://hims.kpkt.gov.my/files/30513/P45/temp-P45-20251105-2HDRBWmcTe/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""30513-1/12-2026/1310(A)-(S)"", ""mula"": ""10 Dec 2023"", ""tamat"": ""09 Dec 2026"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Aktif""}, {""no"": ""30513-1/12-2026/1310(N)-(S)"", ""mula"": ""10 Dec 2023"", ""tamat"": ""09 Dec 2026"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Tidak Aktif""}]",3.188437,101.670896,"Kuala Lumpur, WP Kuala Lumpur",RESIDENSI TUJU,"46-1, Jalan Rampai Niaga 4, Rampai Business Park, 53300, Kuala Lumpur, Wp Kuala Lumpur","Level 31, Menara 1mk, Kompleks 1 Mont' Kiara, Premier Suite, No. 1, Jalan Kiara, Mont' Kiara, 50480, Kuala Lumpur, Wp Kuala Lumpur",,1,michelle.won@eccaz.com.my,30513,30513/07-2028/0190(A),20/7/2028,21/7/2023,,DISTINCTIVE WORLD SDN. BHD.,Aktif,0364138008,,Jadual H,Ya,3-Sep-28,3-Mar-27,3-Mar-24,36 Bulan,54 Bulan,18 Bulan,Kuala Lumpur,30513-1,Residensi Tuju,Wp Kuala Lumpur,10/12/2023,30513-1/12-2026/1310(A)-(S),9/12/2026,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Pangsapuri Servis"", ""tingkat"": ""41"", ""bilik"": ""1, 2, 3, 4"", ""tandas"": ""1, 2, 3"", ""keluasan"": ""0"", ""unit"": 466, ""hargaMin"": ""501,640.00"", ""hargaMax"": ""1,252,840.00"", ""peratus"": ""20.00"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}, {""jenis"": ""Pangsapuri Servis"", ""tingkat"": ""41"", ""bilik"": ""1, 2, 3, 4"", ""tandas"": ""1, 2, 3"", ""keluasan"": ""0"", ""unit"": 466, ""hargaMin"": ""440,960.00"", ""hargaMax"": ""1,186,690.00"", ""peratus"": ""20.39"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]","1, 2, 3, 4","1, 2, 3",0 mps,932
https://hims.kpkt.gov.my/files/20082/P45/P45-20250312-00015278/IKLAN_BROSUR_01.pdf,20082-1,"[{""src"": ""https://hims.kpkt.gov.my/files/20082/P45/P45-20250312-00015278/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""20082-1/03-2025/0398(R)-(S)"", ""mula"": ""26 Mar 2024"", ""tamat"": ""25 Mar 2025"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""20082-1/03-2024/0447(A)-(S)"", ""mula"": ""26 Mar 2023"", ""tamat"": ""25 Mar 2024"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""20082-1/03-2024/0447(R)-(S)"", ""mula"": ""26 Mar 2023"", ""tamat"": ""25 Mar 2024"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""20082-1/03-2023/0276(A)-(S)"", ""mula"": ""26 Mar 2021"", ""tamat"": ""25 Mar 2023"", ""tempoh"": ""24 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""20082-1/03-2023/0276(P)"", ""mula"": ""26 Mar 2021"", ""tamat"": ""25 Mar 2023"", ""tempoh"": ""24 bulan"", ""is_latest"": false, ""status"": ""Tamat""}]",3.173301,101.697896,"Kuala Lumpur, WP Kuala Lumpur",RESIDENSI TUN RAZAK 2,"Suite 1, 5th Floor, Wisma Mkh, Jalan Semenyih,, 43000, Hulu Langat, Selangor","5th Floor, Wisma Mkh, Jalan Semenyih, 43000, Hulu Langat, Selangor",www.mkhberhad.com,1,kpkt_hims@mkhberhad.com,20082,20082/03-2028/0442(A),25/3/2028,26/3/2023,Ada Kesalahan,QUANTUM DENSITY SDN. BHD.,Aktif,0387378228,,Jadual H,Ya,14-Dec-26,14-Dec-24,14-Dec-21,36 Bulan,60 Bulan,24 Bulan,Kuala Lumpur,20082-1,Residensi Tun Razak 2,Wp Kuala Lumpur,26/3/2025,20082-1/03-2026/0257(R)-(S),25/3/2026,Lewat,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Pangsapuri Servis"", ""tingkat"": ""46"", ""bilik"": ""2, 3"", ""tandas"": ""2"", ""keluasan"": ""0"", ""unit"": 455, ""hargaMin"": ""619,200.00"", ""hargaMax"": ""4,590,300.00"", ""peratus"": ""40.37"", ""komponen"": ""Lewat"", ""ccc"": ""-"", ""vp"": ""-""}, {""jenis"": ""Pangsapuri Servis"", ""tingkat"": ""45"", ""bilik"": ""2, 3"", ""tandas"": ""2"", ""keluasan"": ""0"", ""unit"": 463, ""hargaMin"": ""621,600.00"", ""hargaMax"": ""1,531,200.00"", ""peratus"": ""44.43"", ""komponen"": ""Lewat"", ""ccc"": ""-"", ""vp"": ""-""}]","2, 3",2,0 mps,918
https://hims.kpkt.gov.my/files/19840/19840-2/IKLAN_BROSUR_01.pdf,19840-2,"[{""src"": ""https://hims.kpkt.gov.my/files/19840/19840-2/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""19840-2/07-2026/0814(A)-(S)"", ""mula"": ""17 Jul 2023"", ""tamat"": ""16 Jul 2026"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Aktif""}, {""no"": ""19840-2/07-2026/0814(N)-(S)"", ""mula"": ""17 Jul 2023"", ""tamat"": ""16 Jul 2026"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Tidak Aktif""}]",3.176227,101.748636,"Kuala Lumpur, WP Kuala Lumpur",RESIDENSI VESTA,"Unit 30-01, Level 30, Tower A, Vertical Business Suite, Avenue 3, Bangsar South, No. 8, Jalan Kerinchi, 59200, Kuala Lumpur, Wp Kuala Lumpur","Level 8, Block B, Wisma Ntp World, Excella Business Park, Jalan Ampang Putra, 55100, Kuala Lumpur, Wp Kuala Lumpur",,2,skyworldsandm@gmail.com,19840,19840/12-2027/1381(A),18/12/2027,19/12/2022,,SKYSIERRA DEVELOPMENT SDN. BHD.,Aktif,60342709968,,Jadual H,Ya,10-Apr-27,10-Oct-26,10-Oct-23,36 Bulan,42 Bulan,6 Bulan,Kuala Lumpur,19840-2,Residensi Vesta,Wp Kuala Lumpur,17/7/2023,19840-2/07-2026/0814(A)-(S),16/7/2026,Lewat,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Pangsapuri Suite"", ""tingkat"": ""44"", ""bilik"": ""2, 3, 4"", ""tandas"": ""2, 3"", ""keluasan"": ""0"", ""unit"": 535, ""hargaMin"": ""463,000.00"", ""hargaMax"": ""933,000.00"", ""peratus"": ""37.17"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}, {""jenis"": ""Pangsapuri Suite"", ""tingkat"": ""44"", ""bilik"": ""2, 3, 4"", ""tandas"": ""2, 3, 4"", ""keluasan"": ""0"", ""unit"": 466, ""hargaMin"": ""455,000.00"", ""hargaMax"": ""858,000.00"", ""peratus"": ""36.72"", ""komponen"": ""Lewat"", ""ccc"": ""-"", ""vp"": ""-""}]","2, 3, 4","2, 3, 4",0 mps,1001
https://hims.kpkt.gov.my/files/30296/P45/P45-20241209-00014152/IKLAN_BROSUR_01.pdf,30296-1,"[{""src"": ""https://hims.kpkt.gov.my/files/30296/P45/P45-20241209-00014152/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""30296-1/03-2026/0337(N)-(S)"", ""mula"": ""28 Mar 2023"", ""tamat"": ""27 Mar 2026"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Aktif""}]",3.21192,101.6922,"Kuala Lumpur, WP Kuala Lumpur",RESIDENSI VISTA HARMONI,"2nd Floor, No. 17 & 19, Jalan Brunei Barat, Pudu, 55100, Kuala Lumpur, Wp Kuala Lumpur","No.12, Jalan Astaka U8/l, Bukit Jelutong, 40150, Klang, Selangor",,1,iverlyne@hotmail.com,30296,30296/11-2027/0295(A),21/11/2027,22/11/2022,,KLASIK IKHTIAR SDN. BHD.,Aktif,011-17225565,,Jadual H,Tidak,-,5-May-26,5-May-23,36 Bulan,-,-,Kuala Lumpur,30296-1,Residensi Vista Harmoni,Wp Kuala Lumpur,28/3/2023,30296-1/03-2026/0337(A)-(S),27/3/2026,Siap Dengan CCC,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Rumah Pangsa/Kondo"", ""tingkat"": ""19"", ""bilik"": ""3"", ""tandas"": ""2, 3"", ""keluasan"": ""0"", ""unit"": 250, ""hargaMin"": ""90,000.00"", ""hargaMax"": ""240,000.00"", ""peratus"": ""100.00"", ""komponen"": ""Siap Dengan CCC"", ""ccc"": ""10/01/2025"", ""vp"": ""16/01/2025""}, {""jenis"": ""Rumah Pangsa/Kondo"", ""tingkat"": ""23"", ""bilik"": ""3"", ""tandas"": ""3"", ""keluasan"": ""0"", ""unit"": 205, ""hargaMin"": ""750,000.00"", ""hargaMax"": ""750,000.00"", ""peratus"": ""100.00"", ""komponen"": ""Siap Dengan CCC"", ""ccc"": ""10/01/2025"", ""vp"": ""16/01/2025""}]",3,3,0 mps,455
https://hims.kpkt.gov.my/files/11255/11255-7/IKLAN_BROSUR_01.pdf,11255-7,"[{""src"": ""https://hims.kpkt.gov.my/files/11255/11255-7/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""11255-7/04-2027/0296(A)-(S)"", ""mula"": ""04 Apr 2024"", ""tamat"": ""03 Apr 2027"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Aktif""}, {""no"": ""11255-7/04-2027/0296(N)-(S)"", ""mula"": ""04 Apr 2024"", ""tamat"": ""03 Apr 2027"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Tidak Aktif""}]",3.198928,101.691035,"Kuala Lumpur, WP Kuala Lumpur",RESIDENSI VISTA SENTUL,"802, 8th Floor, Block C Kelana Square,, 17 Jalan Ss 7/26, 47301, Petaling , Selangor","C-30-01 & C-31-01, Menara Vista Petaling, No. 137, Jalan Puchong, 58200, Kuala Lumpur, Wp Kuala Lumpur",,7,sitirahayu@kpproperty.com.my,11255,11255/02-2028/0448(A),14/2/2028,15/2/2023,,KERJAYA PROPERTY  SDN. BHD.,Aktif,0386828238,0123488305,Jadual H,Ya,26-Oct-28,26-Oct-27,26-Oct-24,36 Bulan,48 Bulan,12 Bulan,Kuala Lumpur,11255-7,Residensi Vista Sentul,Wp Kuala Lumpur,4/4/2024,11255-7/04-2027/0296(A)-(S),3/4/2027,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Pangsapuri Servis"", ""tingkat"": ""52"", ""bilik"": ""2, 3"", ""tandas"": ""2"", ""keluasan"": ""0"", ""unit"": 587, ""hargaMin"": ""680,160.00"", ""hargaMax"": ""1,016,990.00"", ""peratus"": ""35.82"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]","2, 3",2,0 mps,587
https://hims.kpkt.gov.my/files/30769/30769-1/IKLAN_BROSUR_01.pdf,30769-1,"[{""src"": ""https://hims.kpkt.gov.my/files/30769/30769-1/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]",[],3.187494,101.666806,"Kuala Lumpur, WP Kuala Lumpur",RESIDENSI WARISAN SEGAMBUT,"2-37, Pv 128, 128 , Jalan Genting Klang, 53300, Kuala Lumpur, Wp Kuala Lumpur","B01-a-08, Level 8, , Menara 2, No. 3 Jalan Bangsar, , Kl Eco City, , 59200, Kuala Lumpur, Wp Kuala Lumpur",https://www.cpiland.com,1,kellie.keoh@cpiland.com,30769,30769/05-2029/0111(A),23/5/2029,24/5/2024,,TNJ DEVELOPMENT SDN. BHD.,Aktif,0322021688,0322021682,Jadual H,Ya,2-Sep-28,2-Sep-27,2-Sep-24,36 Bulan,48 Bulan,12 Bulan,Kuala Lumpur,30769-1,Residensi Warisan Segambut,Wp Kuala Lumpur,27/8/2024,30769-1/08-2027/0771(N)-(S),26/8/2027,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Pangsapuri Suite"", ""tingkat"": ""45"", ""bilik"": ""2, 3"", ""tandas"": ""2, 3"", ""keluasan"": ""0"", ""unit"": 1269, ""hargaMin"": ""568,300.00"", ""hargaMax"": ""686,700.00"", ""peratus"": ""20.00"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]","2, 3","2, 3",0 mps,1269
https://hims.kpkt.gov.my/files/14702/14702-2/IKLAN_BROSUR_01.pdf,14702-2,"[{""src"": ""https://hims.kpkt.gov.my/files/14702/14702-2/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]",[],3.069349,101.712687,"Kuala Lumpur, WP Kuala Lumpur",RESIDENSI WILAYAH MADANI,"Wisma Goshen, 2nd Floor, 60, 62 & 64 Jalan Ss 22/21, Damansara Jaya, 47400, Selangor","A-1-2, Block A, Plaza Arkadia,, Jalan Residen 3, Desa Parkcity,, 52200, Kuala Lumpur, Wp Kuala Lumpur",,2,coneff.corporation@hotmail.com,14702,14702/04-2027/0451(A),29/4/2027,30/4/2022,,CONEFF CORPORATION SDN. BHD,Aktif,0122333829,,Jadual H,Tidak,-,19-Feb-27,19-Feb-24,36 Bulan,-,-,Kuala Lumpur,14702-2,Residensi Wilayah Madani,Wp Kuala Lumpur,31/1/2024,14702-2/01-2027/0098(N)-(S),30/1/2027,Lewat,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Rumah Pangsa/Kondo"", ""tingkat"": ""37"", ""bilik"": ""3"", ""tandas"": ""2, 3"", ""keluasan"": ""0"", ""unit"": 501, ""hargaMin"": ""200,000.00"", ""hargaMax"": ""300,000.00"", ""peratus"": ""20.81"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}, {""jenis"": ""Rumah Pangsa/Kondo"", ""tingkat"": ""37"", ""bilik"": ""2, 3"", ""tandas"": ""2, 3"", ""keluasan"": ""0"", ""unit"": 509, ""hargaMin"": ""200,000.00"", ""hargaMax"": ""300,000.00"", ""peratus"": ""18.75"", ""komponen"": ""Lewat"", ""ccc"": ""-"", ""vp"": ""-""}]",3,"2, 3",0 mps,1010
https://hims.kpkt.gov.my/files/7466/7466-5/IKLAN_BROSUR_01.pdf,7466-5,"[{""src"": ""https://hims.kpkt.gov.my/files/7466/7466-5/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""7466-5/06-2026/0721(A)-(S)"", ""mula"": ""20 Jun 2023"", ""tamat"": ""19 Jun 2026"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Aktif""}, {""no"": ""7466-5/06-2026/0721(N)-(S)"", ""mula"": ""20 Jun 2023"", ""tamat"": ""19 Jun 2026"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Tidak Aktif""}]",3.22,101.6,"Kuala Lumpur, WP Kuala Lumpur",RESIDENSI ZIRAH GEMILANG,"Level U6, Block C5,, Solaris Dutamas,, No. 1, Jalan Dutamas 1,, 50480, Kuala Lumpur, Wp Kuala Lumpur","Level U1, Block C5, Solaris Dutamas, No. 1, Jalan Dutamas 1, 50480, Kuala Lumpur, Wp Kuala Lumpur",,5,hims.ssm@uemsunrise.com,7466,7466/12-2030/0521(R),14/12/2030,15/12/2025,,MEGA LEGACY (M) SDN. BHD.,Aktif,,0327187788,Jadual H,Ya,22-Nov-27,22-Jul-26,22-Jul-23,36 Bulan,52 Bulan,16 Bulan,Kuala Lumpur,7466-5,Residensi Zirah Gemilang,Wp Kuala Lumpur,20/6/2023,7466-5/06-2026/0721(A)-(S),19/6/2026,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Pangsapuri Servis"", ""tingkat"": ""57"", ""bilik"": ""1, 3, 4, 42"", ""tandas"": ""1, 2, 3"", ""keluasan"": ""0"", ""unit"": 1126, ""hargaMin"": ""402,960.00"", ""hargaMax"": ""1,080,960.00"", ""peratus"": ""35.00"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]","1, 3, 4, 42","1, 2, 3",0 mps,1126
https://hims.kpkt.gov.my/files/19929/P45/P45-20250610-00016235/IKLAN_BROSUR_01.pdf,19929-1,"[{""src"": ""https://hims.kpkt.gov.my/files/19929/P45/P45-20250610-00016235/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""19929-1/06-2025/0483(A)-(S)"", ""mula"": ""27 Jun 2024"", ""tamat"": ""26 Jun 2025"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""19929-1/06-2025/0483(R)-(S)"", ""mula"": ""27 Jun 2024"", ""tamat"": ""26 Jun 2025"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""19929-1/06-2024/1149(A)-(S)"", ""mula"": ""27 Jun 2023"", ""tamat"": ""26 Jun 2024"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""19929-1/06-2024/1149(R)-(S)"", ""mula"": ""27 Jun 2023"", ""tamat"": ""26 Jun 2024"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""19929-1/06-2023/0410(R)-(S)"", ""mula"": ""27 Jun 2022"", ""tamat"": ""26 Jun 2023"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""19929-1/06-2022/0382(P)"", ""mula"": ""27 Jun 2020"", ""tamat"": ""26 Jun 2022"", ""tempoh"": ""24 bulan"", ""is_latest"": false, ""status"": ""Tamat""}]",3.129899,101.69007,"Kuala Lumpur, WP Kuala Lumpur",RIVERIA SENTRAL,"Level 7, Menara Milenium, Jalan Damanlela,, Pusat Bandar Damansara, Damansara Heights, 50490 Kuala Lumpur, Wilayah Persekutuan, 50490, Kuala Lumpur, Wp Kuala Lumpur","N-16-01, Penthouse, First Subang,, Jalan Ss15/4g, Subang Jaya, 47500, Selangor",,1,-,19929,19929/06-2030/0277(R),26/6/2030,27/6/2025,,RIVERIA CITY  SDN. BHD.,Aktif,,,Jadual H,Ya,13-Jul-28,13-Jul-26,13-Jul-23,36 Bulan,60 Bulan,24 Bulan,Kuala Lumpur,19929-1,Riveria Sentral,Wp Kuala Lumpur,27/6/2025,19929-1/06-2026/0511(R)-(S),26/6/2026,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Pangsapuri Servis"", ""tingkat"": ""63"", ""bilik"": ""1, 2, 3"", ""tandas"": ""2"", ""keluasan"": ""0"", ""unit"": 752, ""hargaMin"": ""684,946.00"", ""hargaMax"": ""1,052,500.00"", ""peratus"": ""47.96"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]","1, 2, 3",2,0 mps,752
https://hims.kpkt.gov.my/files/8261/P45/temp-P45-20250902-Cmhjfvh8hm/IKLAN_BROSUR_01.pdf,8261-5,"[{""src"": ""https://hims.kpkt.gov.my/files/8261/P45/temp-P45-20250902-Cmhjfvh8hm/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""8261-5/07-2028/0627(A)-(S)"", ""mula"": ""31 Jul 2025"", ""tamat"": ""30 Jul 2028"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Aktif""}, {""no"": ""8261-5/07-2028/0627(N)-(S)"", ""mula"": ""31 Jul 2025"", ""tamat"": ""30 Jul 2028"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Tidak Aktif""}]",3.179223,101.675881,WP Kuala Lumpur,ROYAL GARDEN,"31st Floor, Menara May (maytower), 7 Jalan Munshi Abdullah, 50100, Kuala Lumpur, Wp Kuala Lumpur","31st Floor, Menara May (maytower), 7 Jalan Munshi Abdullah, 50100, Kuala Lumpur, Wp Kuala Lumpur",,5,info@mayland.com.my,8261,8261/03-2027/0981(A),20/3/2027,21/3/2017,,MAYLAND DEVELOPMENT SDN. BHD.,Aktif,0326929663,,Jadual H,Ya,21-Feb-30,21-Aug-28,21-Aug-25,36 Bulan,54 Bulan,18 Bulan,-,8261-5,Royal Garden,Wp Kuala Lumpur,31/7/2025,8261-5/07-2028/0627(A)-(S),30/7/2028,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Rumah Pangsa/Kondo"", ""tingkat"": ""31"", ""bilik"": ""3, 4"", ""tandas"": ""3, 4"", ""keluasan"": ""0"", ""unit"": 600, ""hargaMin"": ""820,800.00"", ""hargaMax"": ""1,540,770.00"", ""peratus"": ""5.00"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]","3, 4","3, 4",0 mps,600
https://hims.kpkt.gov.my/files/19771/P45/P45-20241217-00014251/IKLAN_BROSUR_01.pdf,19771-2,"[{""src"": ""https://hims.kpkt.gov.my/files/19771/P45/P45-20241217-00014251/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""19771-2/10-2027/0956(A)-(S)"", ""mula"": ""21 Oct 2024"", ""tamat"": ""20 Oct 2027"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Aktif""}, {""no"": ""19771-2/10-2027/0956(N)-(S)"", ""mula"": ""21 Oct 2024"", ""tamat"": ""20 Oct 2027"", ""tempoh"": ""36 bulan"", ""is_latest"": false, ""status"": ""Tidak Aktif""}]",3.089565,101.684722,"Kuala Lumpur, WP Kuala Lumpur",SENTRAL KUCHAI,"Level 13, Menara 1 Sentrum,, 201, Jalan Tun Sambanthan,, Brickfields,, 50470, Kuala Lumpur, Wp Kuala Lumpur","No.1 Jalan Kuchai Maju 9, Kuchai Entrepreneurs Park, 58200, Kuala Lumpur, Wp Kuala Lumpur",www.kuchaisentral.com.my,2,-,19771,19771/09-2027/0957(A),26/9/2027,27/9/2022,,ALTIMAS SDN BHD,Aktif,,0379899222,Jadual H,Ya,13-Nov-28,13-Nov-27,13-Nov-24,36 Bulan,48 Bulan,12 Bulan,Kuala Lumpur,19771-2,Sentral Kuchai,Wp Kuala Lumpur,21/10/2024,19771-2/10-2027/0956(A)-(S),20/10/2027,Lancar,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Pangsapuri Suite"", ""tingkat"": ""39"", ""bilik"": ""2, 3, 4"", ""tandas"": ""1, 2, 3"", ""keluasan"": ""0"", ""unit"": 408, ""hargaMin"": ""534,880.00"", ""hargaMax"": ""976,880.00"", ""peratus"": ""37.32"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}, {""jenis"": ""Pangsapuri Suite"", ""tingkat"": ""43"", ""bilik"": ""2, 3, 4"", ""tandas"": ""1, 2, 3"", ""keluasan"": ""0"", ""unit"": 533, ""hargaMin"": ""537,880.00"", ""hargaMax"": ""1,184,880.00"", ""peratus"": ""35.76"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]","2, 3, 4","1, 2, 3",0 mps,941
https://hims.kpkt.gov.my/files/4131/P45/P45-20250502-00015838/IKLAN_BROSUR_01.pdf,4131-139,"[{""src"": ""https://hims.kpkt.gov.my/files/4131/P45/P45-20250502-00015838/IKLAN_BROSUR_01.pdf"", ""caption"": ""Iklan Projek""}]","[{""no"": ""4131-139/03-2025/0333(R)-(S)"", ""mula"": ""23 Mar 2024"", ""tamat"": ""22 Mar 2025"", ""tempoh"": ""12 bulan"", ""is_latest"": false, ""status"": ""Tamat""}, {""no"": ""4131-139/03-2024/0223(P)"", ""mula"": ""23 Mar 2022"", ""tamat"": ""22 Mar 2024"", ""tempoh"": ""24 bulan"", ""is_latest"": false, ""status"": ""Tamat""}]",3.180033,101.662787,"Kuala Lumpur, WP Kuala Lumpur",SOLASTA DUTAMAS,"B-21-1, Level 21, Tower B,, Northpoint Mid Valley City,, No. 1, Medan Syed Putra Utara,, 59200, Kuala Lumpur, Wp Kuala Lumpur","188, Jalan Ppmp 3/3, Pusat Perniagaan Manjung Point 3, 32040, Manjung, Perak",,141,ksbkpkt@gmail.com,4131,4131/03-2029/0118(A),22/3/2029,23/3/2024,Ada Kesalahan,KAR SIN BHD.,Aktif,6056882889,6056881128,Jadual H,Ya,1-Jul-26,1-Jul-25,1-Jul-22,36 Bulan,48 Bulan,12 Bulan,Kuala Lumpur,4131-139,Solasta Dutamas,Wp Kuala Lumpur,23/3/2025,4131-139/03-2026/0400(R)-(S),22/3/2026,Lewat,Berfasa,Status komponen adalah berdasarkan laporan 7(f) terkini di HIMS.,"[{""jenis"": ""Pangsapuri Servis"", ""tingkat"": ""33"", ""bilik"": ""2, 3"", ""tandas"": ""2"", ""keluasan"": ""0"", ""unit"": 329, ""hargaMin"": ""824,500.00"", ""hargaMax"": ""1,029,500.00"", ""peratus"": ""39.26"", ""komponen"": ""Lewat"", ""ccc"": ""-"", ""vp"": ""-""}, {""jenis"": ""Pangsapuri Servis"", ""tingkat"": ""33"", ""bilik"": ""2, 3"", ""tandas"": ""2"", ""keluasan"": ""0"", ""unit"": 329, ""hargaMin"": ""723,500.00"", ""hargaMax"": ""842,500.00"", ""peratus"": ""39.26"", ""komponen"": ""Lewat"", ""ccc"": ""-"", ""vp"": ""-""}, {""jenis"": ""Pangsapuri Servis"", ""tingkat"": ""42"", ""bilik"": ""2, 3"", ""tandas"": ""2"", ""keluasan"": ""0"", ""unit"": 501, ""hargaMin"": ""542,100.00"", ""hargaMax"": ""765,000.00"", ""peratus"": ""87.26"", ""komponen"": ""Lancar"", ""ccc"": ""-"", ""vp"": ""-""}]","2, 3",2,0 mps,1159
